id,string1,string2,distance,similarity,substring
210-ABUX,JH(Gii:103970129/3) FX2,AS (Gii 103333783) FX2,11,0.521739130434783,6
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?17880671/2,21,0.0869565217391305,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?17981851.6,21,0.0869565217391305,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?17981851.6.B,23,0.08,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18001110.2,21,0.0869565217391305,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18341821,20,0.130434782608696,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18341821.B,22,0.0434782608695652,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18351845,20,0.130434782608696,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18502024,21,0.0869565217391305,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?18502024.B,22,0.0434782608695652,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?23059970,21,0.0869565217391305,3
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?23182264.3,22,0.0434782608695652,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/210-ABUX?23295859,21,0.0869565217391305,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/Dell 210-ABUX?18195516.3,25,0.107142857142857,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/Dell 210-ABUX?18237499,24,0.0769230769230769,2
210-ABUX,JH(Gii:103970129/3) FX2,BTO/Dell PowerEdge FX2 Chassis,27,0.1,4
210-ABUX,JH(Gii:103970129/3) FX2,BTO/Dell PowerEdge FX2 Chassis for up to,37,0.075,4
210-ABUX,JH(Gii:103970129/3) FX2,BTO/PowerEdge FX2 Chassis,24,0.04,4
210-ABUX,JH(Gii:103970129/3) FX2,CS/Dell PowerEdge FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,CS/PE FX2 Chassis 3Y PS,22,0.0434782608695652,4
210-ABUX,JH(Gii:103970129/3) FX2,CS/PowerEdge FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,DELL BTO PowerEdge FX2 [PowerEdge FX2,32,0.135135135135135,4
210-ABUX,JH(Gii:103970129/3) FX2,DELL FX 2 + 3 NODES,23,0,3
210-ABUX,JH(Gii:103970129/3) FX2,DELL POWEREDGE FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,Dell PowerEdge FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,HC (Gii 103139470/3) FX2,10,0.583333333333333,7
210-ABUX,JH(Gii:103970129/3) FX2,HC(GII:100581062.11)FX2,13,0.434782608695652,3
210-ABUX,JH(Gii:103970129/3) FX2,LB(Gii:103399399.3) FX2,8,0.652173913043478,8
210-ABUX,JH(Gii:103970129/3) FX2,LM  (GIIQuote:101074959.15) FX2,19,0.387096774193548,5
210-ABUX,JH(Gii:103970129/3) FX2,POWEREDGE FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,PowerEdge FX2,19,0.173913043478261,4
210-ABUX,JH(Gii:103970129/3) FX2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,55,0.0833333333333334,4
210-ABUX,JH(Gii:103970129/3) FX2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,54,0.0847457627118644,4
210-ABUX,JH(Gii:103970129/3) FX2,Poweredge Fx2 Configurato,25,0,2
210-ABUX,JH(Gii:103970129/3) FX2,PP (Gii 102972244) FX2,10,0.565217391304348,5
210-ABUX,JH(Gii:103970129/3) FX2,PP (Gii 103241233) FX2,9,0.608695652173913,6
210-ABUX,JH(Gii:103970129/3) FX2,PS (Gii: 102490442) FX2,12,0.478260869565217,5
210-ABUX,JH(Gii:103970129/3) FX2,SL (Gii: 102759314/4) FX2,12,0.52,5
210-ABUX,JH(Gii:103970129/3) FX2,SL (Gii: 102941100) FX2,11,0.521739130434783,5
210-ABUX,JH(Gii:103970129/3) FX2,SL (Gii: 102941199) FX2,10,0.565217391304348,5
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii 103094518) PowerEdge FX2,19,0.40625,4
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii 103187182) FX2,11,0.521739130434783,5
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii 103333348.1) FX2,12,0.5,5
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii: 102562678) FX2 Chassis,20,0.354838709677419,5
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii: 102562732) FX2 Chassis,20,0.354838709677419,5
210-ABUX,JH(Gii:103970129/3) FX2,ZR (Gii: 102824121) FX2,11,0.521739130434783,5
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:99102910) VRTX Rack Chassis 18*600GB 3YRPRO4HR,36,0.357142857142857,19
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 1.4TB 5YRPRO4HR,38,0.224489795918367,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 5YRPRO4HR,32,0.255813953488372,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:99640691) VRTX 10Gb H710P 12*900GB 3YRPRO4HR,44,0.185185185185185,8
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:100217158) VRTX,29,0.171428571428571,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:100328136) VRTX,28,0.2,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:100360931) VRTX Chassis,20,0.428571428571429,8
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:100425878.10) VRTX,29,0.171428571428571,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,(GIIQuote:100428456/5) VRTX,30,0.142857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:B&H-Poste:2000160962 dell pe vrtx chass,33,0.175,4
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:B&H-Poste:2000161869 DELL PE VRTX CHASS,35,0.125,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:CR21:DELL PWRDG VRTX I350 5Y,27,0.228571428571429,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:CRHN:DELL POWEREDGE VRTX CHASSIS RACK,31,0.184210526315789,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,":DIRISI:DELL VRTX 25*1,2To BROADCOM 5719",36,0.1,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:MINDEF:DELL PWRDG VRTX I350 5Y,28,0.2,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:POSTE:DELL PE VRTX Chassis Rack 11x300G,31,0.225,8
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,:UNIHA:DELL PE VRTX ChÃ¢ssis Rack 6x600GB,32,0.219512195121951,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,":UNIHA:DELL PE VRTX ChÃ¢ssis Rack 10x1,2T",32,0.219512195121951,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?17911342.9,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?17955501,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?17963434,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?18404389.2,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?18416509,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?18421834,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?18588135,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?22793384.3,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?22831976.2,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?22982117,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?23038285,32,0.0857142857142857,3
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?23045949.2,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?23054288,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/210-ABCT?23186489.2,32,0.0857142857142857,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/BUNDEL POWEREDGE VRTX RACK,30,0.142857142857143,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/Dell 210-ABCT?18183625,34,0.0285714285714286,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,BTO/Dell 210-ABCT?18243222.2,34,0.0285714285714286,2
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/Dell PowerEdge VRTX,30,0.142857142857143,5
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis,23,0.342857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis para rack,30,0.230769230769231,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/Dell PowerEdge VRTX rack,26,0.257142857142857,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/Dell PowerEdge VRTX Rack Chassis,17,0.514285714285714,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/PowerEdge VRTX chasis para rack,30,0.142857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,cs/PowerEdge VRTX chasis para rack,30,0.142857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/PowerEdge VRTX Rack,25,0.285714285714286,10
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis,17,0.514285714285714,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,cs/Poweredge VRTX rack chassis,19,0.457142857142857,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis[Dell Powe,27,0.325,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,CS/PowerEdge VRTX Rack for blades,26,0.257142857142857,11
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,36,0.1,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL POWEREDGE VRTX CHASSIS RA CK,30,0.142857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL POWEREDGE VRTX RACK,27,0.228571428571429,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL PowerEdge VRTX Rack,25,0.285714285714286,10
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL PowerEdge VRTX Rack Gehaeuse,23,0.342857142857143,11
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,36,0.1,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,HC (Gii: 102421482) VRTX,22,0.371428571428571,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,HC (Gii: 102481160) VRTX Rack Chassis,11,0.702702702702703,19
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,HC GII 102855840 VRTX,24,0.314285714285714,5
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,HC(EQ:101390414/2)VRTX,26,0.257142857142857,4
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,HC(GII:101250146/2)VRTX,25,0.285714285714286,4
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,JS (Gii: 102174427.1) VRTX Rack + M630,17,0.552631578947368,13
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,JS (Gii: 102174430.1) VRTX Rack + M630,17,0.552631578947368,13
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,LM (GIIQuote:101475038.2) VRTX,30,0.142857142857143,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,MS(Gii:100987176) VRTX,22,0.371428571428571,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK,29,0.171428571428571,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,53,0.131147540983607,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,0.0943396226415094,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,0.0961538461538461,6
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,POWEREDGE VRTX RACK,27,0.228571428571429,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX Rack,25,0.285714285714286,10
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge Vrtx Rack,28,0.2,5
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX Rack-Gehäuse,24,0.314285714285714,10
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,POWEREDGE VRTX RACK CHASSIS,26,0.257142857142857,7
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis,17,0.514285714285714,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],39,0.204081632653061,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,"PowerEdge VRTX Rack Chassis, PM#3652724",29,0.256410256410256,18
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PowerEdge VRTX Rack Gehäuse,23,0.342857142857143,11
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,PS (Gii 103077371) VRTX Rack Chassis,9,0.75,20
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,SL (Gii 103233836) VRTX Rack Chassis,9,0.75,19
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,SL (Gii: 102981801) VRTX Rack Chasis,11,0.694444444444444,17
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,SL (Gii: 102981850) VRTX Rack Chasis,12,0.666666666666667,16
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,Tarnybiniu stociu moduline talpykla,34,0.0285714285714286,1
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,VRTX(giiquote:100380273/12),32,0.0857142857142857,4
210-ABCT,JR(Gii:103853481) VRTX Rack Chassis,ZR (Gii 103181821) VRTX Rack Chassis,8,0.777777777777778,20
210-ANLQ,:B&S-Poste:4500201192 DELL SRV XC740xd,":CR76:DELL XC740xd ECX/1,8/128GB/17,6TB/",37,0.075,8
210-ANLQ,:B&S-Poste:4500201192 DELL SRV XC740xd,":LAPOSTE:DELL XC740xd 18CX/2,7/384GB/",35,0.0789473684210527,8
210-ANLQ,:B&S-Poste:4500201192 DELL SRV XC740xd,"BASE,HCI,XC740XDENT,ESXI",32,0.157894736842105,5
210-ANLQ,:B&S-Poste:4500201192 DELL SRV XC740xd,Dell EMC XC740xdENT for ESXI,34,0.105263157894737,8
210-ANLQ,:B&S-Poste:4500201192 DELL SRV XC740xd,DELL EMC XC740XDENT POUR ESXI,34,0.105263157894737,6
2SE560HSKDM165GR,VxRail-500 2S E560 165GR HTK DIMM BLNK,EMC. VXRAIL-500 2S E560 165GR HTK DIMM BLNK,9,0.790697674418605,32
RISER740CNFG6DUAL,VXRAIL-500 RISER R740CNFG6 AND,VXRAIL-500 Drive Array,18,0.4,11
RISER740CNFG6DUAL,VXRAIL-500 RISER R740CNFG6 AND,VXRAIL-500 RISER R740CNFG6 AND BOSS CTR,9,0.769230769230769,30
RISER740CNFG6DUAL,VXRAIL-500 RISER R740CNFG6 AND,VxRail-500 RISER R740CNFG6 AND BOSS CTR,13,0.666666666666667,24
2SP570HSDM125GR,VXRAIL-500 2SP570 125GR CHASSI,VXRAIL-500 2SP570 125GR CHASSIS FAN HSK,9,0.769230769230769,30
2SP570HSDM125GR,VXRAIL-500 2SP570 125GR CHASSI,VxRail-500 2SP570 125GR CHASSIS FAN HSK,13,0.666666666666667,24
2SP570HSDM125GR,VXRAIL-500 2SP570 125GR CHASSI,"VXRAIL-500 2SP570 125GR CHASSIS,FAN,HSK",9,0.769230769230769,30
2SP570HSDM125GR,VXRAIL-500 2SP570 125GR CHASSI,"VxRail-500 2SP570 125GR CHASSIS,FAN,HSK",13,0.666666666666667,24
2SP570HSDM125GR,VXRAIL-500 2SP570 125GR CHASSI,VXRAIL 500 Flash Drive Array,18,0.4,6
HBA330CTRL2SF,VXRAIL-500 PERCHBA330+RAIDCTR12,VXRAIL-500 PERCHBA330+RAIDCTR12GB 2SLP F,9,0.775,31
HBA330CTRL2SF,VXRAIL-500 PERCHBA330+RAIDCTR12,VxRail-500 PercHBA330+RAIDCTR12Gb 2SLP F,16,0.6,16
DSKLESSNVMECONFIGF,VXRAIL-500 DISKLESS NVME CONFIG,VXRAIL-500 DISKLESS NVME CONFIGURATION F,9,0.775,31
DSKLESSNVMECONFIGF,VXRAIL-500 DISKLESS NVME CONFIG,VxRail-500 Diskless NVMe Configuration F,26,0.35,6
210-ABUX,ZR(Gii:103841415) FX2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,71,0.10126582278481,4
210-ABUX,ZR(Gii:103841415) FX2,(GIIQuote:100207760.6) FX2,18,0.307692307692308,5
210-ABUX,ZR(Gii:103841415) FX2,(GIIQuote:100626133/7) FX2,17,0.346153846153846,5
210-ABUX,ZR(Gii:103841415) FX2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,35,0.102564102564103,4
210-ABUX,ZR(Gii:103841415) FX2,:UNIHA:DELL PowerEdge FX2 Chassis,28,0.151515151515151,4
210-ABUX,ZR(Gii:103841415) FX2,AS (Gii 103333783) FX2,10,0.545454545454545,5
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?17880671/2,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?17981851.6,22,0.0434782608695652,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?17981851.6.B,22,0.12,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18001110.2,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18341821,19,0.0952380952380952,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18341821.B,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18351845,20,0.0476190476190477,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18502024,19,0.0952380952380952,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?18502024.B,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?23059970,21,0,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?23182264.3,22,0.0434782608695652,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/210-ABUX?23295859,21,0,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/Dell 210-ABUX?18195516.3,23,0.178571428571429,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/Dell 210-ABUX?18237499,23,0.115384615384615,2
210-ABUX,ZR(Gii:103841415) FX2,BTO/Dell PowerEdge FX2 Chassis,26,0.133333333333333,4
210-ABUX,ZR(Gii:103841415) FX2,BTO/Dell PowerEdge FX2 Chassis for up to,36,0.1,4
210-ABUX,ZR(Gii:103841415) FX2,BTO/PowerEdge FX2 Chassis,24,0.04,4
210-ABUX,ZR(Gii:103841415) FX2,CS/Dell PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,CS/PE FX2 Chassis 3Y PS,22,0.0434782608695652,4
210-ABUX,ZR(Gii:103841415) FX2,CS/PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,DELL BTO PowerEdge FX2 [PowerEdge FX2,33,0.108108108108108,4
210-ABUX,ZR(Gii:103841415) FX2,DELL FX 2 + 3 NODES,21,0,3
210-ABUX,ZR(Gii:103841415) FX2,DELL POWEREDGE FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,Dell PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,HC (Gii 103139470/3) FX2,11,0.541666666666667,5
210-ABUX,ZR(Gii:103841415) FX2,HC(GII:100581062.11)FX2,13,0.434782608695652,3
210-ABUX,ZR(Gii:103841415) FX2,LB(Gii:103399399.3) FX2,10,0.565217391304348,8
210-ABUX,ZR(Gii:103841415) FX2,LM  (GIIQuote:101074959.15) FX2,18,0.419354838709677,7
210-ABUX,ZR(Gii:103841415) FX2,POWEREDGE FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103841415) FX2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,54,0.1,4
210-ABUX,ZR(Gii:103841415) FX2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,53,0.101694915254237,4
210-ABUX,ZR(Gii:103841415) FX2,Poweredge Fx2 Configurato,25,0,2
210-ABUX,ZR(Gii:103841415) FX2,PP (Gii 102972244) FX2,11,0.5,5
210-ABUX,ZR(Gii:103841415) FX2,PP (Gii 103241233) FX2,8,0.636363636363636,5
210-ABUX,ZR(Gii:103841415) FX2,PS (Gii: 102490442) FX2,10,0.565217391304348,5
210-ABUX,ZR(Gii:103841415) FX2,SL (Gii: 102759314/4) FX2,11,0.56,5
210-ABUX,ZR(Gii:103841415) FX2,SL (Gii: 102941100) FX2,9,0.608695652173913,5
210-ABUX,ZR(Gii:103841415) FX2,SL (Gii: 102941199) FX2,9,0.608695652173913,5
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii 103094518) PowerEdge FX2,17,0.46875,4
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii 103187182) FX2,7,0.681818181818182,5
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii 103333348.1) FX2,9,0.625,5
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii: 102562678) FX2 Chassis,17,0.451612903225806,5
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii: 102562732) FX2 Chassis,17,0.451612903225806,5
210-ABUX,ZR(Gii:103841415) FX2,ZR (Gii: 102824121) FX2,6,0.739130434782609,5
Q9J70A,HPE OMNISTACK 8-14C 2P MEDIUM SW/PROMO,HPE OmniStack 8-14c 2P Medium SW/Promo,17,0.552631578947368,5
210-ANLQ,:B&S-Poste:4500201225 DELL SRV XC740xdEN,":CR76:DELL XC740xd ECX/1,8/128GB/17,6TB/",38,0.05,8
210-ANLQ,:B&S-Poste:4500201225 DELL SRV XC740xdEN,":LAPOSTE:DELL XC740xd 18CX/2,7/384GB/",37,0.075,8
210-ANLQ,:B&S-Poste:4500201225 DELL SRV XC740xdEN,"BASE,HCI,XC740XDENT,ESXI",34,0.15,5
210-ANLQ,:B&S-Poste:4500201225 DELL SRV XC740xdEN,Dell EMC XC740xdENT for ESXI,36,0.1,10
210-ANLQ,:B&S-Poste:4500201225 DELL SRV XC740xdEN,DELL EMC XC740XDENT POUR ESXI,36,0.1,6
CAPHDD40TB72K35U,HCIA HDD SAS 4TB 7.2K RPM 3.5 INCH UPG,"2TB 3.5"" SAS 7200RPM HD Int",25,0.342105263157895,5
Q8D88A,SIMPLIVITY 384G 6 DIMM FIO,=>>>HPE SIMPLIVITY 384G 6 DIMM FIO,8,0.764705882352941,26
Q8D88A,SIMPLIVITY 384G 6 DIMM FIO,HPE SIMPLIVITY 384G 6 DIMM FIO,4,0.866666666666667,26
PR5118GD12C23AF-2,EMC  VXRAIL-500INTELCPU 5118 12C 2.3  GHZ2NDAF,VXRAIL-500INTELCPU 5118 12C 2.3,15,0.673913043478261,31
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,0.0813953488372093,3
SYS6401U1N10NDH,SL 6002471988 V02 VXrail hardware,VXRAIL-500 1U1N 10X2.5 NVME CAPABLE H,31,0.162162162162162,2
SYS6401U1N10NDH,SL 6002471988 V02 VXrail hardware,VxRail-500 1U1N 10x2.5 NVMe Capable H,31,0.162162162162162,3
SYS6401U1N10NDH,SL 6002471988 V02 VXrail hardware,VXRAIL-500 Flash Drive Array,28,0.151515151515151,2
5MS7A09297,MNG PROSERVUNIT THINKAGILEVX,LENOVO DCG ThinkAgile VX Base SVC (P),33,0.108108108108108,2
804923R-B21,HPE SY 12000 Frame Cmpt Hlf Reman Shelf,HPE SY 12000 FRAME CMPT HLF REMAN SHELF,17,0.564102564102564,14
210-ANLO,Dell EMC XC740xdENT,BASE HCI XC740XDENT AHV,13,0.434782608695652,6
847077-B21,HPE Apollo k6000 1.2m Chassis,HPE APOLLO K6000 CHASSIS,17,0.413793103448276,5
847077-B21,HPE Apollo k6000 1.2m Chassis,HPE Apollo k6000 Chassis,5,0.827586206896552,17
843407-B21,HPE Apollo A10 InfiniBand EDR 100 Gb 36-port Unman,HPE APOLLO IB EDR 36P UNMANAGED SWI,35,0.3,5
Q9J70A,HPE OMNISTACK 8-14C 2P MEDIUM SW/PROMO,HPE OmniStack 8-14c 2P Medium SW/Promo,17,0.552631578947368,5
VXSSD800GB10WPD25U,VXRAIL 14G CACHE SSD 800GB 10WPD 2.5 U,"800GB 2.5"" SAS Solid State Drive",32,0.157894736842105,6
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,0.0813953488372093,3
Q9J80A,HPE OmniStack 16-22c 2P Large SW/Promo,OmniStack 16-22c 2P Large SW/Promo,4,0.894736842105263,34
867158-B21,APOLLO R2600 24SFF-PREM CHSS,HPE Apollo r2600 Gen10 24 SFF Premium Co,27,0.325,5
867158-B21,APOLLO R2600 24SFF-PREM CHSS,HPE Apollo r2600 Gen10 24 SFF Premium Configure-to-order Chassis,49,0.234375,5
210-APXR,"VxRail E560F 10X2.5"" Flash",Base DELLEMC E560F R640,23,0.115384615384615,7
02312BVQ,SSD 480GB SATA 6Gb/s Read Intensive S4500 Series 2.5inch(2.5inch Drive Bay) FusionCube,N480SSDW2S45,79,0.0813953488372093,3
88Y6386,Flex System FC5022 16Gb SAN Upg 2,*FOD* FLEX SYSTEM FC5022 16GB SAN SCALAB,21,0.475,11
88Y6386,Flex System FC5022 16Gb SAN Upg 2,FLEX SYSTEM FC5022 16GB SAN,15,0.545454545454545,11
